3050 - Aus den Birken, Danny
6357 - Austin, Brady
11253 - Auvinen, Henri
9450 - Auvitu, Yohann
3051 - Auzins, Igor
7671 - Aviani, Mike
10977 - Avon, Julien
1464 - Axelsson, Anton
2535 - Axelsson, Dick
10133 - Ayotte, Mathieu
3052 - Azzaroni, Marco
9886 - Babintsev, Sam
10778 - Babych, Cal
36 - Bacashihua, Jason
8427 - Bachman, Richard
5667 - Back, Rene
1373 - Backes, David
5387 - Backlund, Mikael
37 - Backman, Christian
8456 - Backman, Sean
3057 - Backman, Simon
11637 - Backström, Gustav
1431 - Backstrom, Nicklas
3058 - Backstrom, Niklas
9677 - Baddock, Brandon
11184 - Baer, Alec
7607 - Baertschi, Sven
2187 - Bagnall, Drew
10294 - Bagnoud, Christopher
4593 - Bahensky, Zdenek
9992 - Bahl, Julien
11515 - Bail, Marek
10428 - Bailen, Nick
4438 - Bailey, Josh
9875 - Bailey, Justin
8837 - Baillie, Tyson
10933 - Baird, Mike
11440 - Bajaruns, Lauris
10780 - Bajkov, Patrick
2751 - Balan, Stanislav
1108 - Balastik, Jaroslav
11110 - Baldaev, Victor
6196 - Baldwin, Corbin
1101 - Ballard, Keith
8703 - Balmelli, Lukas
3060 - Balodis, George
10303 - Baltisberger, Chris
10305 - Baltisberger, Phil
3061 - Banasik, Jacek
5888 - Bancks, Carter
7394 - Bang, Daniel
9121 - Banville, Alec Jon
11337 - Banwell, Mike
9105 - Baptiste, Nicholas
9553 - Bär, Steven
1765 - Baranka, Ivan
10049 - Barbashev, Ivan
6946 - Barberio, Mark
1393 - Barch, Krys
40 - Barinka, Michal
9459 - Barkov, Aleksander
9945 - Barrick, Brodie
5857 - Barrie, Tyson
3067 - Barta, Alexander
3068 - Barta, Bjorn
8651 - Barta, Michal
3070 - Bartek, Martin
8413 - Bartkowski, Matt
7177 - Bartley, Victor
9524 - Barton, Jakub
8904 - Bartosak, Patrik
46 - Bartovic, Milan
5740 - Bärtschi, Patrik
2223 - Bartulis, Oskars
10849 - Barwell, Jesse
10753 - Barzal, Mathew
2114 - Bass, Cody
3072 - Bassen, Chad
6312 - Basso, Alex
3271 - Bastian, Nathan
1503 - Bastiansen, Anders
5575 - Bastl, Mark
9115 - Bateman, Adam
10134 - Batt, Lucas
11151 - Bauer, Lane
11318 - Bauermeister, Julius
9861 - Bauman, Chadd
8819 - Bauml, Kohl
3075 - Baxmann, Jens
1334 - Bayda, Ryan
10390 - Bays, Christophe
5184 - Beach, Cody
6186 - Beach, Kyle
2151 - Beagle, Jay
10877 - Bean, Justin
11074 - Bear, Ethan
11071 - Bear, Kirk
10004 - Beaton, Bronson
10005 - Beaton, Zach
11653 - Beauchemin, Dominic
11054 - Beauchemin, François
51 - Beauchemin, Francois
7903 - Beaudoin, Charles-David
10647 - Beaudoin, Guillaume
10985 - Beaudry, Guillaume
9243 - Beaudry, Jérémy
12600 - Beaulieu, Anthony
2227 - Beaulieu, Josh
7085 - Beaulieu, Nathan
7124 - Beaupre, Gabriel
11033 - Beaupré, Ludovic
10982 - Beauregard, Anthony
9151 - Beauregard, Mickaël
10980 - Beauvillier, Anthony
6918 - Beauvillier, Francis
3079 - Bebko, Mark
10734 - Bechtold, Markson
6370 - Beck, Taylor
8863 - Becker, Kyle
9865 - Beckstead, Marc
10987 - Bédard, David
8020 - Bednar, Jaroslav
3080 - Bednarz, Artur
54 - Beech, Kris
2432 - Beechey, Tyler
11586 - Behrens, Mario
3081 - Beier, Eugene
10086 - Bélanger, Alexandre
10032 - Belding, Brandon
5258 - Beleskey, Matt
1213 - Bell, Brendan
8974 - Bell, Brendan
10989 - Bell, Jason
60 - Bell, Mark
6126 - Bell, Myles
8830 - Bell, Tyler
6337 - Bell, Zach
604 - Bellemare, Pierre-Edouard
5225 - Bellemore, Brett
7699 - Bellerive, Matt
10545 - Belov, Anton
2826 - Benák, Václav
10511 - Bender, Tim
10470 - Bengtsson, Anton
10480 - Bengtsson, Christopher
3084 - Benin, Eugene
373 - Benn, Jamie
8428 - Benn, Jordie
10184 - Bennett, Beau
9870 - Bennett, Sam
6015 - Bennett, Spencer
10946 - Bennington, Owen
1954 - Benoit, Andre
9482 - Benovic, Tomas
8811 - Benson, Cole
10743 - Benson, Tyler
9190 - Bent, Kelly
3085 - Bentley, Nick
9191 - Beran, Matej
3087 - Berg, Markus
3088 - Bergamini, Pietro
65 - Bergenheim, Sean
10488 - Bergenström, Jens
5741 - Berger, Alain
8705 - Berger, Nils
5742 - Berger, Pascal
5588 - Berger, Sven
9230 - Bergeron, Félix-Antoine
11026 - Bergeron, Frédéric
66 - Bergeron, Marc-Andre
67 - Bergeron, Patrice
8024 - Berglund, Christian
5195 - Berglund, Kristofer
4445 - Berglund, Patrik
11638 - Bergmark, Filip
11629 - Bergvik, Fredrik
9842 - Berisha, Aaron
3093 - Berkoff, Stanislav
7357 - Bernard, Andreas
2076 - Bernier, Jonathan
1177 - Bernier, Steve
5701 - Berra, Reto
7478 - Bertaggia, Alessio
8706 - Berthon, Eliot
53 - Bertilsson, Simon
9678 - Bertolucci, Luke
9431 - Bertrand, Charles
10300 - Bertschy, Christoph
71 - Bertuzzi, Todd
9007 - Bertuzzi, Tyler
9993 - Bérubé, Élie
6954 - Berube, Jean-Francois
6409 - Beskorowany, Tyler
9685 - Betker, Ben
7612 - Bettauer, James
8995 - Betz, Nick
9918 - Betzold, Greg
8913 - Beukeboom, Adam
10762 - Bevan, Cole
73 - Bezina, Goran
5672 - Bianchi, Elias
9192 - Bibeau, Antoine
10489 - Bibic, Alen
2856 - Bicanek, Radim
10224 - Bick, Felix
5259 - Bickel, Stu
2052 - Bickell, Bryan
5761 - Bieber, Matthias
8410 - Biega, Alex
10577 - Biega, Danny
1152 - Bieksa, Kevin
3096 - Bielas, Robert
7220 - Bielke, Dominik
11591 - Biersack, Tobias
8487 - Biggs, Tyler
7715 - Bignell, Adam
8333 - Bigos, Kyle
9062 - Bigras, Chris
9116 - Bilcke, Ty
3097 - Bilik, Varoslav
10275 - Billia, Julio
10198 - Billins, Chad
8538 - Bina, Robbie
7170 - Binnington, Jordan
5496 - Birbaum, Alain
76 - Biron, Martin
5290 - Bishop, Ben
12620 - Bishop, Clark
10555 - Bishop, Hunter
2045 - Bissonnette, Paul
8821 - Bittner, Dominik
9742 - Bittner, Paul
9743 - Bjorkstrand, Oliver
10358 - Bjugstad, Nick
8937 - Black, Graham
6572 - Blacker, Jesse
10915 - Blackwood, Mackenzie
6748 - Blain, Jeremie
3102 - Blair, Ian
598 - Blais, Samuel
11180 - Blaisdell, Doug
10817 - Blanchard, Nicholas
2106 - Blanchard, Nicolas
9063 - Blandisi, Joseph
3103 - Blank, Boris
11320 - Blankart, Maik
5676 - Blaser, Yannick
9767 - Bleackley, Conner
11381 - Blidh, Anton
1322 - Blier, Samuel
5584 - Blindenbacher, Severin
9713 - Blomqvist, Axel
7388 - Blomqvist, Jacob
9392 - Blomstrand, Ludwig
10549 - Blood, Ben
7726 - Blujus, Dylan
5754 - Blum, Eric
682 - Blum, Jonathon
1332 - Blunden, Mike
7769 - Bobkov, Igor
11136 - Bobos, Martin
7507 - Bobrovsky, Sergei
10357 - Bobyk, Colton
3108 - Bobyk, Roman
5556 - Bodenmann, Simon
2039 - Bodie, Troy
5170 - Bødker, Mads
5308 - Bodnarchuk, Andrew
4440 - Boedker, Mikkel
7509 - Boes, Corbin
9298 - Bogosian, Aaron
4431 - Bogosian, Zach
11483 - Bohac, Dominik
9403 - Bohm, Oliver
11109 - Boikov, Sergei
1361 - Bois, Danny
9219 - Bois, Redgie
10874 - Boivin, Alexandre
11020 - Boivin, Christophe
7806 - Boland, Connor
10814 - Boland, Tyler
2202 - Bolduc, Alexandre
9757 - Bolduc, Carson
2097 - Boll, Jared
1333 - Bolland, Dave
8453 - Bollig, Brandon
9410 - Boltshauser, Luca
7197 - Bonino, Nick
11202 - Bonis, Kyle
2301 - Bonneau, Jimmy
5546 - Bonnet, Julien
11017 - Booth, Callum
1350 - Booth, David
435 - Bordeleau, Patrick
8420 - Bordson, Rob
2107 - Borer, Casey
10185 - Borlat, Valentin
9257 - Borowiecki, Mark
732 - Bortuzzo, Robert
10518 - Borzecki, Adam
10225 - Bostrom, Justin
11031 - Bouchard, Jérémy
11018 - Bouchard, Keven
93 - Bouchard, Pierre-Marc
94 - Boucher, Brian
10171 - Boucher, Félix
5400 - Boucher, Jean-Francois
9092 - Boucher, Reid
96 - Bouck, Tyler
9159 - Boudens, Matthew
7922 - Boudreau, Matthew
14530 - Boudreau, Simon
98 - Bouillon, Francis
100 - Boulton, Eric
6247 - Bouma, Lance
8391 - Bourbeau, Jean
10974 - Bourcier, Jonathan
7174 - Bourdon, Marc-Andre
7626 - Bourke, Troy
9887 - Bourne, Damian
7110 - Bournival, Michael
1872 - Bourque, Chris
6950 - Bourque, Gabriel
1110 - Bourque, Rene
7021 - Bourque, Ryan
11000 - Bourque, Simon
10078 - Boutet, Jasmin
7904 - Bouvet-Morrissette, Andre
102 - Bouwmeester, Jay
9806 - Bow, Landon
8495 - Bower, William
8838 - Bowey, Madison
9812 - Bowles, Parker
5856 - Bowman, Collin
936 - Bowman, Drayson
10923 - Bowman, Zack
2286 - Boyce, Darryl
1740 - Boychuk, Johnny
6016 - Boychuk, Riley
4433 - Boychuk, Zach
3119 - Boyer, Olivier
103 - Boyes, Brad
2192 - Boyle, Brian
104 - Boyle, Dan
5286 - Boyle, Daryl
481 - Bozak, Tyler
8831 - Bozon, Tim
10609 - Brace, Adam
7800 - Brace, Cameron
6470 - Brace, Riley
10630 - Brack, Justin
8975 - Bradford, Erik
8889 - Braid, Chance
3120 - Brain, Nick
7256 - Brandl, Thomas
10255 - Brandt, Marcel
6298 - Brassard, Austen
2279 - Brassard, Derick
12649 - Brassard, Éric
9202 - Brassard, François
6183 - Brassart, Brady
3122 - Brathen, Per
9924 - Bratina, Zach
2365 - Braun, Constantin
8433 - Braun, Justin
7221 - Braun, Laurin
10504 - Brazda, Tim
10505 - Brazda, Tobias
5972 - Bredo, Dylan
6597 - Breen, Christopher
6261 - Breitkreuz, Brett
10246 - Breitkreuz, Clarke
9122 - Brennan, Jacob
5636 - Brennan, Mike
698 - Brennan, T.J.
112 - Brewer, Eric
10947 - Bricknell, Jake
113 - Briere, Daniel
10984 - Brisebois, Guillaume
6915 - Brisebois, Mathieu
9625 - Brithén, Ted
6615 - Brittain, Josh
9723 - Broadhead, Gavin
9878 - Broadhurst, Alex
10560 - Broadhurst, Terry
7443 - Brocklehurst, Aaron
5155 - Broda, Joel
11620 - Brodecki, Adam
10394 - Brodeur, Anthony
119 - Brodeur, Martin
6790 - Brodeur, Mathieu
6292 - Brodie, T.J.
7367 - Brodin, Daniel
7376 - Brodin, Jonas
1214 - Brodziak, Kyle
6345 - Broll, David
1406 - Brookbank, Sheldon
120 - Brookbank, Wade
9774 - Brooks, Adam
8805 - Brooks, Calder
1555 - Bros, Michal
10890 - Brosnan, Brian
7547 - Brossoit, Laurent
9160 - Brouillard, Nikolas
8776 - Brouillette, Julien
1376 - Brouwer, Troy
10171 - Brown, Chris
135 - Brown, Connor
8996 - Brown, Connor
9941 - Brown, Davis
123 - Brown, Dustin
10833 - Brown, Graeme
10208 - Brown, J.T.
9058 - Brown, Josh
10206 - Brown, Mackenzie
1788 - Brown, Mike
9557 - Brown, Rob
8873 - Brown, Travis
10942 - Brown, Tyler
11198 - Brown, Tyler
7172 - Brown, Tyler
10894 - Bruce, Riley
1670 - Brückler, Bernd
2310 - Brückmann, Felix
2311 - Brückner, Benedikt
994 - Bruess, Trevor
8708 - Brügger, Sandro
11027 - Brunelle, Francis
5677 - Brunner, Damien
2539 - Brunnstrom, Fabian
1420 - Brust, Barry
3133 - Bruun, Antti
10476 - Bryggman, Lars
127 - Bryzgalov, Ilya
11668 - Buc, Dávid
7287 - Buchtele, Jan
2472 - Buchwieser, Martin
1185 - Budaj, Peter
10621 - Budish, Zach
5569 - Bühler, Cyrill
5732 - Buhrer, Marco
10567 - Bukarts, Rihards
3134 - Bulakhov, Yury
11410 - Bulik, Tomas
9475 - Bulir, Michal
5849 - Bulmer, Brett
3136 - Bunka, Andris
10837 - Bunting, Michael
5985 - Bunz, Tyler
11141 - Burakovsky, Andre
10007 - Bureau, Alex
10600 - Burgdoerfer, Erik
2769 - Burger, Jiri
9962 - Burgess, Connor
5702 - Bürgler, Dario
9500 - Burian, Vilém
1324 - Burish, Adam
8883 - Burke, Brendan
7914 - Burke, Taylor
9252 - Burlon, Brandon
10769 - Burman, Taz
6271 - Burmistrov, Alexander
5119 - Burns, Andrew
133 - Burns, Brent
6249 - Burns, Nathan
9885 - Burnside, Josh
8914 - Burroughs, Kyle
1157 - Burrows, Alexandre
10058 - Bursey, Matthew
7407 - Burström, Niclas
11391 - Burt, Cameron
3139 - Busch, Florian
10627 - Busch, Jacob
5977 - Busenius, Dylan
3360 - Bushee, Kyle
10959 - Bushnell, Noah
11603 - Büsser, Xeno
6786 - Bussieres, Raphael
9724 - Butcher, Chad
7195 - Butler, Bobby
5302 - Butler, Chris
6053 - Button, Ryan
2317 - Buzas, Patrick
1767 - Byers, Dane
1215 - Byfuglien, Dustin
5498 - Bykov, Andrei
709 - Byron, Paul
9356 - Bystrom, Ludwig
1987 - Cabana, Frederik
8845 - Cable, Levi
3143 - Cacciaguerra, Alberto
5568 - Cadonau, Claudio
9421 - Cadorette, Philippe
3144 - Caffrey, Steve
7737 - Cairns, Luke
10809 - Caissy, Christopher
140 - Cajanek, Petr
7753 - Cajkovsky, Michal
2828 - Cakajik, Martin
1997 - Caldwell, Ryan
5320 - Calla, Brady
9071 - Callaghan, Sean
5853 - Callahan, Mitch
1360 - Callahan, Ryan
10506 - Calovi, Fabian
4986 - Calvert, Matt
6630 - Camara, Anthony
5762 - Camenzind, Andreas
7997 - Cameron, Jason
5489 - Caminada, Pascal
142 - Cammalleri, Mike
6650 - Campagna, JC
7853 - Campagna, Mathew
5624 - Campbell, Andrew
143 - Campbell, Brian
144 - Campbell, Gregory
7861 - Campbell, Jack
11349 - Campbell, Scott
9293 - Camper, Carter
884 - Camperchioli, Luca
1111 - Campoli, Chris
3145 - Cane, Rob
1029 - Cann, Trevor
10353 - Cannata, Joe
9258 - Cannone, Pat
6737 - Cantin, Marc
1998 - Canzanello, Andy
9161 - Caouette, Olivier
11468 - Cap, Zdenek
10830 - Capobianco, Kyle
9259 - Caporusso, Louie
1414 - Carcillo, Daniel
3147 - Carciola, Fabio
11087 - Cardiff, Jacob
11564 - Carey, Matt
11032 - Carignan, Jérémy
10994 - Carignan-Labbé, Julien
1216 - Carkner, Matt
1217 - Carle, Matthew
9059 - Carlisle, Chris
10653 - Carlo, Brandon
11574 - Carlson, Albin
995 - Carlson, John
1465 - Carlsson, Patrik
8448 - Carman, Mike
10244 - Caron, Allan
10854 - Caron, Cody
7065 - Caron, Jordan
5837 - Caron, Josh
146 - Caron, Sebastien
11040 - Caron-Roy, Alexandre
10975 - Carozza, Massimo
9928 - Carrick, Connor
10875 - Carrick, Josh
6322 - Carrick, Sam
9042 - Carrick, Trevor
10038 - Carrier, Alexandre
10015 - Carrier, Scott
7885 - Carrier, William
8777 - Carroll, Andrew
8962 - Carroll, Austin
10700 - Carroll, Ben
6032 - Carruth, Mac
1089 - Carter, Jeff
1815 - Carter, Ryan
10920 - Carty, Dawson
5321 - Caruso, Michael
9758 - Carvalho, Joseph
9060 - Cassels, Cole
10582 - Casto, Chris
5675 - Casutt, Corsin
6673 - Catenacci, Dan
3153 - Cavallo, Mario
8939 - Cave, Colby
2753 - Cech, Filip
6553 - Ceci, Cody
10314 - Cederholm, Anton
10477 - Cehlarik, Peter
495 - Cehlin, Patrick
10887 - Centorame, Santino
2918 - Cermak, Leos
11681 - Cermak, Roman
4592 - Cerny, Jakub
4641 - Cervenka, Roman
7299 - Cerveny, Rudolf
2810 - Cetkovsky, Jiri
11003 - Chabot, Thomas
8656 - Chaloupka, Petr
11496 - Chalupa, Lukas
11042 - Chapados, Anthony
7838 - Chapman, Adam
9938 - Chapman, Joshua
6922 - Chaput, Michael
151 - Chara, Zdeno
10712 - Charif, Nick
3157 - Charpenon, Pierre
8929 - Chartier, Connor
9701 - Chartier, Rourke
8806 - Chase, Greg
11166 - Chatham, Connor
10360 - Chavaillaz, Benjamin
7535 - Cheek, Trevor
6782 - Chênevert, Alexandre
10059 - Chénier-Allard, Alexandre
11354 - Cherniwchan, Andrew
10998 - Chevalier, Maxime
8832 - Cheveldave, Cole
6714 - Chiarot, Ben
10182 - Chiasson, Alex
5715 - Chiesa, Alessandro
156 - Chimera, Jason
157 - Chiodo, Andy
1955 - Chipchura, Kyle
11119 - Chirva, Alexander
10695 - Chorney, Cole
5334 - Chorney, Taylor
7156 - Chouinard, Joel
3162 - Christen, Björn
1143 - Christensen, Erik
3163 - Christensen, Johan
7245 - Christensen, Mads
3164 - Christiansen, Ole
9775 - Christoffer, Braden
11210 - Chubak, Carsen
3166 - Chubisov, Serikbolsyn
3167 - Churin, Theodor
8823 - Chynoweth, Ryan
10771 - Chyzowski, Nick
7923 - Ciampini, Luca
10954 - Cianfrone, Bryson
10938 - Ciccarelli, Matteo
8056 - Ciernik, Ivan
11445 - Ciliak, Marek
11471 - Cip, Radek
3169 - Ciroi, Umberto
6459 - Cizikas, Casey
8603 - Claesson, Fredrik
10829 - Clapham, Austin
9136 - Clapperton, Christopher
11560 - Clark, Andrew
165 - Clark, Brett
10850 - Clark, Everett
10269 - Clark, Jason
8475 - Clark, Kevin
6335 - Clark, Mat
9850 - Clarke, Blake
9248 - Clarke, Michael
1882 - Clarkson, David
10547 - Clarkson, Doug
3172 - Classen, Greg
7528 - Clayton, Chase
168 - Cleary, Daniel
3173 - Cleeve, Dave
11339 - Clemente, Mike
169 - Clemmensen, Scott
9575 - Clendening, Adam
6859 - Clermont, Maxime
2193 - Cliche, Marc-Andre
6274 - Clifford, Kyle
5629 - Climie, Matt
5336 - Clitsome, Grant
10702 - Clouston, Connor
1090 - Clowe, Ryane
2167 - Clune, Rich
9958 - Clutsam, Mac
2157 - Clutterbuck, Cal
9043 - Cobbold, Spenser
10839 - Cobham, Chris
1091 - Coburn, Braydon
6093 - Coetzee, Willie
10637 - Coghlan, Ryan
2090 - Cogliano, Andrew
8441 - Cohen, Colby
172 - Colaiacovo, Carlo
8414 - Colborne, Joe
173 - Cole, Erik
8442 - Cole, Ian
1269 - Colella, Maurizio
10282 - Collins, Chris
1218 - Collins, Rob
10282 - Collins, Sean
3178 - Colliva, Francesco
9551 - Combs, Jack
1362 - Comeau, Blake
6383 - Comrie, Adam
8944 - Comrie, Eric
11152 - Comrie, Ty
8779 - Conacher, Cory
414 - Conboy, Andrew
1742 - Conboy, Tim
11358 - Condon, Mike
957 - Condra, Erik
6264 - Connauton, Kevin
4510 - Connelly, Brian
1364 - Conner, Chris
11341 - Connolly, Brendan
6058 - Connolly, Brett
10290 - Connolly, Chris
9599 - Connolly, Jack
9694 - Connolly, Josh
9310 - Connolly, Mike
8800 - Conroy, Dakota
5517 - Conz, Benjamin
5524 - Conz, Florian
9065 - Cook, Holden
7572 - Cooke, Jordon
179 - Cooke, Matt
8955 - Cooke, Scott
9227 - Cooper, Oliver
9658 - Cooper, Taylor
3180 - Cope, Cédric
6881 - Corbeil, Mathieu
9679 - Corbett, Cody
9106 - Corbett, Jeff
10906 - Core, Zachary
10612 - Coreau, Jared
7068 - Cormier, Patrice
10852 - Corneil, Johnny
9916 - Cornel, Eric
11199 - Cornell, Mike
7067 - Cornet, Philippe
3182 - Coronel, Stefan
6716 - Corrado, Frank
5269 - Corrente, Matthew
9203 - Corriveau, Raphaël
3183 - Corry, Mike
8058 - Corso, Daniel
7719 - Corson, Dylan
10031 - Cortese, Anthony
10290 - Corvi, Enzo
183 - Corvo, Joe
8963 - Cote, Brett
1220 - Cote, Jean-Phillipe
10137 - Côté, Vytal
8924 - Cotton, Daniel
10873 - Coughler, Jake
4487 - Coulter, Tyler
2387 - Courchaine, Adam
9168 - Courtemanche, Samuel
10553 - Courtnall, Justin
6686 - Cousins, Nick
1800 - Couture, Derek
483 - Couture, Logan
9652 - Couture, William
6840 - Couturier, Sean
6192 - Cowen, Jared
6543 - Cowick, Corey
8865 - Cox, Trevor
9417 - Coyle, Charlie
5979 - Coyle, Jace
1752 - Crabb, Joey
2253 - Cracknell, Adam
10950 - Craievich, Adam
6217 - Craig, Graeme
1153 - Craig, Ryan
6462 - Cramarossa, Joseph
9843 - Cramarossa, Michael
11400 - Crane, Chris
1195 - Crawford, Corey
6290 - Crawford, Nick
6416 - Crescenzi, Andrew
10995 - Crevier-Morin, Marc-Olivier
7735 - Crisp, Connor
1600 - Crombeen, B.J.
1082 - Crosby, Sidney
8833 - Cross, Landon
10559 - Cross, Tommy
10927 - Crouse, Lawson
987 - Crowder, Paul
8964 - Crunk, Taylor
10631 - Crus Rydberg, Victor
7038 - Culek, Jakub
7969 - Culkin, Ryan
7754 - Cull, Nathan
186 - Cullen, Matt
9550 - Cullity, Patrick
6552 - Cuma, Tyler
1379 - Cumiskey, Kyle
9966 - Cummins, Conor
6740 - Cundari, Mark
6250 - Cunningham, Craig
854 - Cunti, Luca
10096 - Cuomo, Marcus
8558 - Cüpper, Marvin
7842 - Curcuruto, Gianluca
6993 - Currie, Josh
2073 - Curry, John
6296 - Curtis, Michael
5093 - Cutta, Jakub
3185 - Cygan, Tomasz
6614 - Czarnik, Robert
8008 - Czuczman, Kevin
8486 - Da Costa, Stephane
9862 - Da Silva, Jason
10568 - Daavettila, Trent
6603 - D'Agostini, Andrew
1956 - D'Agostini, Matt
10594 - D'Agostino, Nick
7382 - Dahlbeck, Klas
11631 - Dahlström, Carl
10453 - Dahlström, Robin
3188 - Dakeev, Pavel
9900 - Dal Colle, Michael
10537 - Dal Pian, Giacomo
195 - Daley, Trevor
11561 - Dalhuisen, Mike
11469 - Daloga, Marek
7502 - Dalpe, Zac
9776 - D'Amico, Patrick
8462 - D'Amigo, Jerry
7152 - Danault, Phillip
3192 - Danielsmeier, Collin
3195 - Danielsson, Nicklas
1192 - Danis, Yann
3197 - Danner, Simon
8601 - Dansk, Oscar
7615 - Danyluk, Shane
10109 - D'Aoust, Alexis
11168 - Darcy, Cameron
11394 - Darling, Scott
11016 - Darveau, Kevin
1743 - DaSilva, Dan
10991 - D'Astous-Moreau, Gabriel
201 - Datsyuk, Pavel
5231 - Daugavins, Kaspars
399 - Dauls, Arturs
3199 - Daumont, Charles
10016 - Dauphin, Laurent
6123 - Davidson, Brandon
8773 - Davies, Michael
11197 - Davies, Mike
11573 - Davies, Zachery
10758 - Davis, Kevin
1966 - Davis, Patrick
9906 - Davis, Taylor
202 - Davison, Rob
10507 - Daxlberger, Dominik
11181 - Day, Sean
9744 - De Champlain, Adam
6530 - de Haan, Calvin
9964 - de Haan, Evan
10490 - de la Rose, Jacob
8885 - De Leo, Chase
9846 - De Sousa, Daniel
9220 - Dea, Jean-Sébastien
10708 - Dea, Tyler
9093 - DeAngelo, Anthony
10735 - Debrusk, Jake
10138 - Decelles, Guillaume
11331 - Deckert, Jesse
9306 - DeFazio, Brandon
7433 - Dehner, Jeremy
5186 - Deilert, Alexander
4627 - Dej, Rastislav
10354 - DeKeyser, Danny
9971 - DeKort, Jordan
10774 - Del Grosso, Brandon
379 - Del Zotto, Michael
8355 - Delisle, Carl-Antoine
7048 - Delisle, Steven
10979 - Delisle-Houde, Alexandre
8575 - Dell, Aaron
6277 - Della Rovere, Stefan
6882 - Delmas, Peter
9788 - Delnov, Alexander
10080 - DeLuca, Anthony
3205 - Dembski, Janusz
6473 - DeMelo, Dylan
5343 - Demers, Jason
10380 - Demkov, Artem
